20161210	14-40-03	37.9	258
20161210	14-45-03	27.1	257
20161210	14-55-02	34.2	257
20161210	15-05-02	24.9	258
20161210	15-15-01	34.8	257
20161210	15-25-01	30.4	257
20161210	15-35-01	38.2	257
20161210	15-45-01	27.2	257
20161210	15-55-02	36.5	257
20161210	16-05-01	29.2	257
20161210	16-15-01	39.5	257
20161210	16-25-01	25.5	257
20161210	16-35-01	23.8	257
20161210	16-45-01	23.7	257
20161210	16-55-01	33.6	257
20161210	17-05-01	20.5	257
20161210	17-15-01	24.6	257
20161210	17-25-01	20.8	257
20161210	17-35-02	23.5	259
20161210	17-45-02	39.0	257
20161210	17-55-01	22.3	258
20161210	18-05-01	39.4	257
20161210	18-15-01	26.1	257
20161210	18-25-01	22.8	257
20161210	18-35-02	25.0	257
20161210	18-45-02	33.0	257
20161210	18-55-01	26.1	258
20161210	19-05-01	40.3	257
20161210	19-15-01	28.4	257
20161210	19-25-02	37.7	258
20161210	19-35-02	32.1	ms
20161210	19-45-02	40.8	258
20161210	19-55-01	26.4	262
20161210	20-05-02	21.1	259
20161210	20-15-02	21.0	258
20161210	20-25-02	21.3	266
20161210	20-35-02	21.1	261
20161210	20-45-02	28.4	258
20161210	20-55-02	21.3	262
20161210	21-05-01	31.4	ms
20161210	21-15-02	21.8	260
20161210	21-25-02	27.5	258
20161210	21-35-02	35.9	260
20161210	21-45-02	28.7	258
20161210	21-55-02	39.9	257
20161210	22-05-02	30.1	258
20161210	22-15-02	31.8	258
20161210	22-25-02	33.5	259
20161210	22-35-02	21.6	258
20161210	22-45-02	28.4	ms
20161210	22-55-02	25.8	260
20161210	23-05-02	25.4	259
20161210	23-15-02	19.9	257
20161210	23-25-02	23.2	257
20161210	23-35-02	37.3	257
20161210	23-45-02	21.4	258
20161210	23-55-02	22.8	ms
