20161213	00-03-01	68.0	41.8
20161213	00-13-01	67.9	41.8
20161213	00-23-01	61.6	41.9
20161213	00-33-01	60.5	41.8
20161213	00-43-01	69.4	41.9
20161213	00-53-01	71.5	41.8
20161213	01-03-01	68.7	41.8
20161213	01-13-01	74.3	41.8
20161213	01-23-01	70.7	41.8
20161213	01-33-01	70.1	41.8
20161213	01-43-01	64.8	41.7
20161213	01-53-01	69.7	41.8
20161213	02-03-01	74.2	42.0
20161213	02-13-01	70.5	41.8
20161213	02-23-02	52.1	41.9
20161213	02-33-01	71.0	41.8
20161213	02-43-01	68.5	41.9
20161213	02-53-01	66.5	41.8
20161213	03-03-01	70.3	41.8
20161213	03-13-01	52.8	41.7
20161213	03-23-01	53.8	41.9
20161213	03-33-01	69.5	41.7
20161213	03-43-01	72.7	41.7
20161213	03-53-01	73.2	41.9
20161213	04-03-01	56.4	41.8
20161213	04-13-01	80.3	41.7
20161213	04-23-01	67.1	41.7
20161213	04-33-01	65.9	41.7
20161213	04-43-01	52.9	41.7
20161213	04-53-01	54.7	41.8
20161213	05-03-02	71.8	41.8
20161213	05-13-01	61.1	41.7
20161213	05-23-01	60.5	41.8
20161213	05-33-01	54.4	41.8
20161213	05-43-01	52.6	41.7
20161213	05-53-01	52.2	41.7
20161213	06-03-01	55.7	41.7
20161213	06-13-01	69.7	41.7
20161213	06-23-01	65.6	41.8
20161213	06-33-01	53.1	41.8
20161213	06-43-01	71.0	41.8
20161213	06-53-01	71.4	41.7
20161213	07-03-01	67.1	41.8
20161213	07-13-01	70.6	41.9
20161213	07-23-01	68.9	41.9
20161213	07-33-01	61.5	41.8
20161213	07-43-01	64.7	41.8
20161213	07-53-01	67.9	41.8
20161213	08-03-01	61.9	41.8
20161213	08-13-01	53.4	41.8
20161213	08-23-01	71.7	42.0
20161213	08-33-01	70.1	41.8
20161213	08-43-01	66.9	41.8
20161213	08-53-01	59.9	41.8
20161213	09-03-01	70.0	41.7
20161213	09-13-01	71.3	41.7
20161213	09-23-01	64.8	41.8
20161213	09-33-01	60.8	41.9
20161213	09-43-01	69.8	41.9
20161213	09-53-01	69.4	41.7
20161213	10-03-01	66.8	41.9
20161213	10-13-01	69.1	41.8
20161213	10-23-01	69.9	41.8
20161213	10-33-01	53.0	41.9
20161213	10-43-01	74.0	41.7
20161213	10-53-01	61.1	41.9
20161213	11-03-01	66.7	42.0
20161213	11-13-01	67.9	41.8
20161213	11-23-01	51.5	41.9
20161213	11-33-01	51.9	41.8
20161213	11-43-01	53.1	41.9
20161213	11-53-01	70.6	41.8
20161213	12-03-01	51.9	41.7
20161213	12-13-01	70.5	41.8
20161213	12-23-01	43.5	41.9
20161213	12-33-01	54.3	41.9
20161213	12-43-01	53.8	41.8
20161213	12-53-01	51.8	41.8
20161213	13-03-01	68.7	41.8
20161213	13-13-01	70.4	41.9
20161213	13-23-01	67.2	42.0
20161213	13-33-01	68.2	41.9
20161213	13-43-01	70.3	41.8
20161213	13-53-01	73.8	41.8
20161213	14-03-01	67.8	41.9
20161213	14-13-01	52.8	41.9
20161213	14-23-01	68.0	41.8
20161213	14-33-02	70.5	41.9
20161213	14-43-01	51.3	42.2
20161213	14-53-01	67.7	42.0
20161213	15-03-01	52.4	41.9
20161213	15-13-02	68.5	41.8
20161213	15-23-01	51.7	42.0
20161213	15-33-01	52.4	41.9
20161213	15-43-01	53.5	41.9
20161213	15-53-01	66.8	41.9
20161213	16-03-01	70.4	41.9
20161213	16-13-01	65.7	41.9
20161213	16-23-01	60.1	42.7
20161213	16-33-01	73.0	42.2
20161213	16-43-01	70.8	41.9
20161213	16-53-01	58.3	41.9
20161213	17-03-01	72.4	41.9
20161213	17-13-01	72.0	41.8
20161213	17-23-01	58.7	41.7
