20161211	00-00-01	17.0	257
20161211	00-10-02	18.3	257
20161211	00-20-01	15.2	257
20161211	00-30-01	14.1	257
20161211	00-40-02	15.2	257
20161211	00-50-01	17.4	257
20161211	01-00-01	17.5	257
20161211	01-10-01	18.3	257
20161211	01-20-02	17.5	257
20161211	01-30-01	13.7	258
20161211	01-40-02	17.4	257
20161211	01-50-02	11.8	257
20161211	02-00-01	18.0	257
20161211	02-10-01	14.8	257
20161211	02-20-01	17.3	257
20161211	02-30-01	10.9	257
20161211	02-40-02	17.9	257
20161211	02-50-01	17.2	257
20161211	03-00-01	13.5	257
20161211	03-10-01	17.3	257
20161211	03-20-01	15.9	257
20161211	03-30-01	18.2	257
20161211	03-40-01	18.0	257
20161211	03-50-02	16.9	257
20161211	04-00-01	17.6	257
20161211	04-10-02	18.1	257
20161211	04-20-02	13.7	257
20161211	04-30-01	18.0	257
20161211	04-40-01	9.15	257
20161211	04-50-01	17.8	257
20161211	05-00-02	18.2	257
20161211	05-10-01	17.8	257
20161211	05-20-01	16.5	262
20161211	05-30-02	17.2	257
20161211	05-40-01	17.8	257
20161211	05-50-01	17.6	257
20161211	06-00-01	17.9	257
20161211	06-10-01	18.2	257
20161211	06-20-01	17.8	257
20161211	06-30-02	17.6	257
20161211	06-40-01	17.1	257
20161211	06-50-01	18.1	257
20161211	07-00-02	17.4	257
20161211	07-10-02	10.6	257
20161211	07-20-01	13.5	257
20161211	07-30-01	17.5	257
20161211	07-40-01	12.1	257
20161211	07-50-02	17.8	257
20161211	08-00-01	17.0	257
20161211	08-10-01	17.6	257
20161211	08-20-01	18.4	257
20161211	08-30-02	17.1	258
20161211	08-40-02	16.4	258
20161211	08-50-01	17.2	258
20161211	09-00-01	13.7	258
20161211	09-10-01	18.1	258
20161211	09-20-01	17.0	258
20161211	09-30-01	15.7	258
20161211	09-40-01	17.4	257
20161211	09-50-01	17.6	258
20161211	10-00-02	13.4	258
20161211	10-10-01	15.0	257
20161211	10-20-01	17.0	257
20161211	10-30-01	16.3	257
20161211	10-40-01	17.5	257
20161211	10-50-02	18.1	257
20161211	11-00-01	14.4	257
20161211	11-10-02	17.8	257
20161211	11-20-01	16.6	257
20161211	11-30-01	12.3	254
20161211	11-40-01	8.38	258
20161211	11-50-01	12.8	258
20161211	12-00-02	12.9	257
20161211	12-10-01	13.9	258
20161211	12-20-01	14.5	258
20161211	12-30-02	17.4	258
20161211	12-40-01	13.6	257
20161211	12-50-02	13.6	257
20161211	13-00-01	17.7	258
20161211	13-10-02	17.1	257
20161211	13-20-01	16.7	258
20161211	13-30-01	17.0	258
20161211	13-40-01	17.4	257
20161211	13-50-01	16.9	257
20161211	14-00-02	17.4	258
20161211	14-10-02	16.6	ms
20161211	14-20-02	17.0	258
20161211	14-30-01	17.8	258
20161211	14-40-01	16.6	258
20161211	14-50-01	12.2	258
20161211	15-00-01	12.1	257
20161211	15-10-02	16.4	258
20161211	15-20-01	17.0	258
20161211	15-30-02	17.1	258
20161211	15-40-01	15.3	258
20161211	15-50-01	17.4	257
20161211	16-00-01	17.3	257
20161211	16-10-01	16.5	257
20161211	16-20-02	17.4	259
20161211	16-30-01	16.6	257
20161211	16-40-01	17.2	257
20161211	16-50-01	8.34	258
20161211	17-00-02	17.6	258
20161211	17-10-01	14.9	257
20161211	17-20-01	17.3	257
20161211	17-30-01	16.8	257
20161211	17-40-01	12.3	257
20161211	17-50-01	10.3	257
20161211	18-00-01	17.8	258
20161211	18-10-01	17.6	258
20161211	18-20-01	16.8	257
20161211	18-30-01	6.87	258
20161211	18-40-02	17.2	257
20161211	18-50-01	12.3	257
20161211	19-00-02	10.3	259
20161211	19-10-01	16.4	261
20161211	19-20-02	6.78	283
20161211	19-30-02	10.2	291
20161211	19-40-02	14.6	293
20161211	19-50-02	16.7	284
20161211	20-00-02	14.5	292
20161211	20-10-01	15.4	286
20161211	20-20-02	7.32	288
20161211	20-30-01	12.1	292
20161211	20-40-01	12.6	285
20161211	20-50-02	14.4	262
20161211	21-00-02	17.2	259
20161211	21-10-01	16.6	259
20161211	21-20-01	18.3	258
20161211	21-30-01	17.8	260
20161211	21-40-01	5.29	258
20161211	21-50-01	6.30	258
20161211	22-00-01	14.8	257
20161211	22-10-01	17.8	258
20161211	22-20-01	16.5	258
20161211	22-30-01	4.64	258
20161211	22-40-02	9.10	257
20161211	22-50-01	17.2	257
20161211	23-00-01	16.9	257
20161211	23-10-01	16.2	258
20161211	23-20-01	13.4	258
20161211	23-30-01	17.4	257
20161211	23-40-01	17.0	257
20161211	23-50-01	17.3	258
