20161211	00-03-01	69.7	41.9
20161211	00-13-01	86.0	41.7
20161211	00-23-01	69.6	41.8
20161211	00-33-01	55.3	41.7
20161211	00-43-01	62.9	41.9
20161211	00-53-01	69.9	41.8
20161211	01-03-01	69.9	41.7
20161211	01-13-01	71.1	41.7
20161211	01-23-01	69.3	41.7
20161211	01-33-01	54.1	41.9
20161211	01-43-01	53.3	41.8
20161211	01-53-01	75.5	40.4
20161211	02-03-01	55.6	41.8
20161211	02-13-01	74.8	41.7
20161211	02-23-01	53.6	41.9
20161211	02-33-01	58.2	41.7
20161211	02-43-01	66.9	41.7
20161211	02-53-01	60.4	41.7
20161211	03-03-01	48.9	41.8
20161211	03-13-01	66.6	41.7
20161211	03-23-01	54.7	41.7
20161211	03-33-01	71.5	41.7
20161211	03-43-01	70.7	41.8
20161211	03-53-01	62.7	41.7
20161211	04-03-01	54.1	41.8
20161211	04-13-01	72.9	41.8
20161211	04-23-01	55.2	41.7
20161211	04-33-01	53.4	41.8
20161211	04-43-01	62.6	41.7
20161211	04-53-01	61.5	41.7
20161211	05-03-01	71.4	41.8
20161211	05-13-01	69.4	41.7
20161211	05-23-01	61.1	41.8
20161211	05-33-01	54.5	41.8
20161211	05-43-01	55.7	41.7
20161211	05-53-01	62.5	41.8
20161211	06-03-01	70.1	41.7
20161211	06-13-01	63.1	41.7
20161211	06-23-01	54.5	41.7
20161211	06-33-01	63.5	41.7
20161211	06-43-01	62.6	41.7
20161211	06-53-01	58.4	41.7
20161211	07-03-01	71.6	41.7
20161211	07-13-01	54.4	41.7
20161211	07-23-01	53.8	41.8
20161211	07-33-01	55.5	41.7
20161211	07-43-01	56.5	41.7
20161211	07-53-01	56.0	41.7
20161211	08-03-01	74.1	41.7
20161211	08-13-01	69.3	42.0
20161211	08-23-01	62.8	41.7
20161211	08-33-01	72.6	41.7
20161211	08-43-01	63.3	41.8
20161211	08-53-01	53.3	41.8
20161211	09-03-01	70.0	41.9
20161211	09-13-01	62.4	41.7
20161211	09-23-01	70.4	41.8
20161211	09-33-01	71.2	42.1
20161211	09-43-01	62.7	41.7
20161211	09-53-01	69.8	41.8
20161211	10-03-01	54.1	41.9
20161211	10-13-01	62.5	41.9
20161211	10-23-01	72.9	41.8
20161211	10-33-01	53.5	41.8
20161211	10-43-01	70.8	41.8
20161211	10-53-01	54.8	41.7
20161211	11-03-01	61.5	41.9
20161211	11-13-01	69.9	41.8
20161211	11-23-01	71.5	41.7
20161211	11-33-01	70.6	41.8
20161211	11-43-01	54.0	41.8
20161211	11-53-01	61.1	41.8
20161211	12-03-01	45.3	42.0
20161211	12-13-01	62.0	41.8
20161211	12-23-01	70.0	41.9
20161211	12-33-01	71.5	41.8
20161211	12-43-01	63.6	41.7
20161211	12-53-01	73.0	41.9
20161211	13-03-01	53.1	41.8
20161211	13-13-01	62.7	41.8
20161211	13-23-01	72.7	41.9
20161211	13-33-01	54.1	41.8
20161211	13-43-01	62.8	41.8
20161211	13-53-01	62.0	41.8
20161211	14-03-01	72.0	41.8
20161211	14-13-01	71.7	41.8
20161211	14-23-01	78.5	42.7
20161211	14-33-01	70.0	42.1
20161211	14-43-01	64.6	41.9
20161211	14-53-01	64.2	41.8
20161211	15-03-01	62.1	41.9
20161211	15-13-01	77.2	41.9
20161211	15-23-01	72.3	41.9
20161211	15-33-01	62.9	41.7
20161211	15-43-01	62.9	41.7
20161211	15-53-01	83.3	41.8
20161211	16-03-01	63.7	41.8
20161211	16-13-01	68.6	41.8
20161211	16-23-01	53.9	41.9
20161211	16-33-01	70.3	41.8
20161211	16-43-01	52.5	41.8
20161211	16-53-01	53.5	41.9
20161211	17-03-01	53.1	41.9
20161211	17-13-01	78.2	41.9
20161211	17-23-01	61.6	41.8
20161211	17-33-01	53.2	42.3
20161211	17-43-01	61.1	41.8
20161211	17-53-01	54.1	41.9
20161211	18-03-01	55.4	42.4
20161211	18-13-01	71.1	41.7
20161211	18-23-01	68.7	41.8
20161211	18-33-01	73.8	42.0
20161211	18-43-01	71.8	42.5
20161211	18-53-01	70.4	42.0
20161211	19-03-01	60.5	44.8
20161211	19-13-01	70.9	43.3
20161211	19-23-01	53.4	69.3
20161211	19-33-01	35.8	73.3
20161211	19-43-01	55.8	71.4
20161211	19-53-01	27.3	71.1
20161211	20-03-01	53.5	73.7
20161211	20-13-01	54.8	75.1
20161211	20-23-01	59.3	69.8
20161211	20-33-01	56.6	73.5
20161211	20-43-01	50.0	67.0
20161211	20-53-01	48.0	50.1
20161211	21-03-01	68.5	42.6
20161211	21-13-01	75.3	42.9
20161211	21-23-01	71.0	42.2
20161211	21-33-01	73.3	41.8
20161211	21-43-01	72.3	42.9
20161211	21-53-01	68.6	42.0
20161211	22-03-01	82.9	41.9
20161211	22-13-01	72.5	42.3
20161211	22-23-01	63.8	41.9
20161211	22-33-01	63.3	42.0
20161211	22-43-01	62.2	42.0
20161211	22-53-01	68.9	41.8
20161211	23-03-01	53.0	41.9
20161211	23-13-01	80.0	41.8
20161211	23-23-01	54.9	41.8
20161211	23-33-01	69.7	41.8
20161211	23-43-01	69.8	41.7
20161211	23-53-01	53.5	41.8
