20161213	00-05-04	19.6	256
20161213	00-15-04	37.5	257
20161213	00-25-04	25.1	256
20161213	00-35-04	37.7	257
20161213	00-45-04	21.5	256
20161213	00-55-04	41.2	257
20161213	01-05-03	24.0	257
20161213	01-15-03	40.4	256
20161213	01-25-03	24.4	256
20161213	01-35-04	38.1	257
20161213	01-45-03	22.8	257
20161213	01-55-04	40.1	257
20161213	02-05-03	21.1	256
20161213	02-15-04	20.6	256
20161213	02-25-04	42.0	256
20161213	02-35-04	19.5	257
20161213	02-45-04	39.2	257
20161213	02-55-04	23.3	257
20161213	03-05-04	40.5	257
20161213	03-15-04	30.3	257
20161213	03-25-04	40.6	257
20161213	03-35-04	22.6	257
20161213	03-45-04	36.3	257
20161213	03-55-04	25.5	257
20161213	04-05-04	37.3	257
20161213	04-15-04	25.5	257
20161213	04-25-03	40.4	257
20161213	04-35-04	23.0	257
20161213	04-45-04	22.3	257
20161213	04-55-04	23.9	257
20161213	05-05-03	39.5	257
20161213	05-15-03	22.6	257
20161213	05-25-03	20.0	257
20161213	05-35-03	40.3	257
20161213	05-45-03	22.3	257
20161213	05-55-04	40.8	257
20161213	06-05-04	21.7	257
20161213	06-15-03	39.3	257
20161213	06-25-03	29.5	257
20161213	06-35-03	37.3	257
20161213	06-45-03	22.3	257
20161213	06-55-03	39.9	257
20161213	07-05-03	28.6	256
20161213	07-15-04	40.3	257
20161213	07-25-03	19.2	256
20161213	07-35-04	36.2	257
20161213	07-45-04	29.8	256
20161213	07-55-03	41.8	257
20161213	08-05-03	23.2	256
20161213	08-15-03	23.0	257
20161213	08-25-03	18.5	256
20161213	08-35-03	30.1	257
20161213	08-45-04	38.7	257
20161213	08-55-03	18.8	257
20161213	09-05-03	40.9	257
20161213	09-15-04	22.8	257
20161213	09-25-04	41.2	257
20161213	09-35-04	23.4	257
20161213	09-45-04	39.9	257
20161213	09-55-04	20.7	257
20161213	10-05-03	41.2	257
20161213	10-15-04	23.7	257
20161213	10-25-04	41.5	257
20161213	10-35-04	19.8	257
20161213	10-45-04	31.9	257
20161213	10-55-04	21.9	257
20161213	11-05-04	39.4	257
20161213	11-15-03	20.5	257
20161213	11-25-04	24.7	257
20161213	11-35-04	26.0	257
20161213	11-45-04	23.6	257
20161213	11-55-04	33.3	257
20161213	12-05-04	23.8	ms
20161213	12-15-04	37.4	257
20161213	12-25-04	19.7	257
20161213	12-35-04	22.8	257
20161213	12-45-04	22.6	257
20161213	12-55-04	33.8	257
20161213	13-05-04	23.7	257
20161213	13-15-03	39.4	257
20161213	13-25-03	27.7	256
20161213	13-35-03	40.2	257
20161213	13-45-04	27.6	257
20161213	13-55-04	38.8	257
20161213	14-05-04	24.4	257
20161213	14-15-04	40.7	257
20161213	14-25-04	25.8	256
20161213	14-35-03	26.6	259
20161213	14-45-04	23.5	257
20161213	14-55-03	31.9	257
20161213	15-05-03	36.5	257
20161213	15-15-03	20.6	257
20161213	15-25-04	41.1	256
20161213	15-35-04	24.2	257
20161213	15-45-04	41.6	257
20161213	15-55-04	39.2	257
20161213	16-05-04	37.9	256
20161213	16-15-04	24.3	257
20161213	16-25-04	37.0	257
20161213	16-35-04	29.4	257
20161213	16-45-04	34.5	257
20161213	16-55-04	26.5	257
20161213	17-05-04	38.7	257
20161213	17-15-04	27.3	257
20161213	17-25-04	40.4	257
20161213	17-35-01		257
